,Unnamed: 0,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,low,medium,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical
287,287,0.29,0.56,5,231,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
288,288,0.47,0.9,3,101,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
289,289,0.4,0.69,2,174,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
290,290,0.81,0.82,4,167,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
291,291,0.96,0.99,3,148,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
292,292,0.99,0.75,6,139,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
293,293,0.75,0.77,4,136,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
294,294,0.75,0.74,4,153,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
295,295,1.0,0.86,4,161,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
296,296,0.52,0.53,2,163,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
297,297,0.98,0.74,3,164,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
298,298,0.6,0.64,2,137,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
299,299,0.38,0.44,3,137,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
300,300,0.51,0.41,6,106,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
301,301,0.91,0.61,2,272,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
302,302,0.56,0.62,5,238,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
303,303,0.58,0.69,4,223,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
304,304,0.51,0.53,3,201,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
305,305,0.91,0.55,6,97,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
306,306,0.8,0.98,2,232,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
307,307,0.55,0.83,4,199,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
308,308,0.62,0.53,3,141,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
309,309,0.62,0.6,3,171,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
310,310,0.87,0.58,4,212,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
311,311,0.65,0.5,5,270,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
312,312,0.51,0.64,3,267,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
313,313,0.98,0.77,3,134,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
314,314,0.13,0.43,4,165,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
315,315,0.78,0.76,5,168,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
316,316,0.6,0.98,3,262,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
317,317,0.68,0.69,3,185,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
318,318,0.55,0.84,3,237,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
319,319,0.99,0.79,4,192,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
320,320,0.92,0.68,5,236,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
321,321,1.0,0.65,4,202,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
322,322,0.77,0.93,4,171,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
323,323,0.86,0.7,5,160,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
324,324,0.89,0.84,2,252,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
325,325,0.58,0.55,5,206,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
326,326,0.56,0.66,3,212,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
327,327,0.38,0.64,3,111,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
328,328,0.62,0.64,3,240,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
329,329,0.66,0.77,2,171,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
330,330,0.3,0.44,3,129,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
331,331,0.82,0.83,3,271,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
332,332,0.96,0.68,4,162,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333,333,0.66,0.95,3,191,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
334,334,0.79,0.5,5,176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335,335,0.97,0.77,3,182,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
336,336,0.59,0.65,3,226,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
337,337,0.57,0.48,4,161,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
338,338,0.64,0.53,4,163,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
339,339,0.14,0.51,5,173,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
340,340,0.48,0.55,3,228,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
341,341,0.78,1.0,3,139,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
342,342,0.96,0.62,5,128,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
343,343,0.82,0.97,3,115,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
344,344,0.94,0.9,5,191,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
345,345,0.95,0.66,4,183,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
346,346,0.59,0.43,3,173,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
347,347,0.69,0.89,4,174,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
348,348,0.74,0.72,3,213,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
349,349,0.67,0.67,4,192,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
350,350,0.83,0.52,3,167,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
351,351,0.81,0.85,3,263,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
352,352,0.54,0.73,2,100,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
353,353,0.89,0.83,3,164,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
354,354,0.79,0.74,5,172,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
355,355,0.46,0.58,4,171,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
356,356,0.99,0.93,4,236,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
357,357,0.75,0.9,5,186,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
358,358,0.93,0.82,4,175,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
359,359,0.65,0.6,5,227,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
360,360,0.19,0.63,4,142,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
361,361,0.48,0.61,2,121,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
362,362,0.95,0.64,5,234,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
363,363,0.92,0.77,4,185,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
364,364,0.84,0.54,4,160,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
365,365,0.37,0.63,4,153,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
366,366,0.22,0.74,3,199,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
367,367,0.64,0.54,3,166,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
368,368,0.72,0.88,2,247,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
369,369,0.48,0.69,4,245,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
370,370,0.12,0.55,5,242,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
371,371,0.78,0.98,5,158,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
372,372,0.71,0.74,3,163,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
373,373,0.38,0.69,3,99,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374,374,0.57,0.85,4,164,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
375,375,0.72,0.51,3,160,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
376,376,0.6,0.57,2,184,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
377,377,0.61,0.55,5,266,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
378,378,0.67,0.64,4,190,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
379,379,0.97,0.97,5,192,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
380,380,0.22,0.6,3,205,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
381,381,0.15,0.53,4,205,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
382,382,0.6,0.6,3,258,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
383,383,0.15,0.8,5,151,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
384,384,0.5,0.81,3,148,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
385,385,0.9,0.67,3,179,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
386,386,0.84,0.51,6,141,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
387,387,0.74,0.78,5,216,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
388,388,0.72,0.51,3,235,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
389,389,0.93,0.63,3,160,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
390,390,0.54,0.69,3,141,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
391,391,0.87,0.65,4,246,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
392,392,0.19,0.98,5,226,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
393,393,0.33,0.4,4,212,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
394,394,0.94,0.93,4,220,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
395,395,0.77,0.49,4,266,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
396,396,0.48,0.82,3,183,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
397,397,0.7,0.74,5,263,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
398,398,0.54,0.93,4,161,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
399,399,0.61,0.98,4,199,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
400,400,0.97,0.4,4,258,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
401,401,0.6,0.85,3,209,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
402,402,0.93,0.84,5,135,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
403,403,0.48,0.69,4,222,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
404,404,0.16,0.76,5,192,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
405,405,0.18,0.75,3,250,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
406,406,0.84,0.75,3,187,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
407,407,0.69,0.63,4,217,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
408,408,0.22,0.88,4,213,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
409,409,0.83,0.52,4,273,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
410,410,0.58,0.5,2,132,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
411,411,0.61,0.62,4,140,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
412,412,0.67,0.5,4,173,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
413,413,0.56,0.76,4,189,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
414,414,0.74,0.74,3,156,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
415,415,0.92,0.97,4,238,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
416,416,0.81,0.68,5,230,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
417,417,0.48,0.49,4,242,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
418,418,0.73,0.72,4,197,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
419,419,0.97,0.66,6,164,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
420,420,0.15,0.51,6,248,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
421,421,0.69,0.76,5,255,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
422,422,0.61,0.68,5,225,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
423,423,0.86,0.58,3,151,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
424,424,0.55,0.88,4,252,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
425,425,0.9,0.74,4,206,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
426,426,0.65,0.4,2,141,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
427,427,0.81,0.92,5,259,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
428,428,0.65,0.86,5,250,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
429,429,0.47,0.86,4,169,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
430,430,0.93,0.53,3,200,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
431,431,0.77,0.9,4,104,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
432,432,0.87,0.82,6,176,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
433,433,0.87,0.84,5,137,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
434,434,0.65,0.75,2,151,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
435,435,0.21,0.7,6,130,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
436,436,0.75,0.59,4,199,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
437,437,0.72,0.86,4,191,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
438,438,0.88,0.63,3,273,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
439,439,0.66,0.58,3,205,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
440,440,0.8,0.75,3,181,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
441,441,0.22,0.55,4,261,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
442,442,0.92,0.69,3,192,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
443,443,0.54,0.77,4,271,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
444,444,0.91,0.56,4,158,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
445,445,0.77,0.83,4,231,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
446,446,0.61,0.51,3,156,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
447,447,0.48,0.9,4,201,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
448,448,0.25,0.69,3,187,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
449,449,0.91,0.7,3,132,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
450,450,0.72,0.58,5,147,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
451,451,0.77,0.71,4,223,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
452,452,0.41,0.4,2,194,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
453,453,0.51,0.49,4,234,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
454,454,0.72,0.79,3,149,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
455,455,0.47,0.57,3,162,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
456,456,0.53,0.67,4,238,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
457,457,0.65,0.52,5,149,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
458,458,0.18,0.75,4,170,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
459,459,0.61,0.48,3,250,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
460,460,0.86,0.72,4,167,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
461,461,0.14,0.77,4,166,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
462,462,0.63,0.8,3,205,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
463,463,0.79,0.57,3,250,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
464,464,0.78,0.97,4,142,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
465,465,0.14,0.52,4,217,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
466,466,0.85,0.54,3,139,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
467,467,0.85,0.75,4,139,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
468,468,0.91,0.76,5,152,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
469,469,0.76,0.74,3,224,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
470,470,0.62,0.72,5,180,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
471,471,0.53,0.69,4,216,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
472,472,0.97,0.63,3,133,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
473,473,0.48,0.53,4,271,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
474,474,0.5,0.55,4,148,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
475,475,0.32,0.42,2,99,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
476,476,0.58,0.77,4,196,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
477,477,0.81,0.83,3,196,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
478,478,0.48,0.84,4,228,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
479,479,0.96,0.88,4,165,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
480,480,0.56,0.9,3,235,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
481,481,0.63,0.96,4,167,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
482,482,0.21,0.5,5,255,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
483,483,0.94,0.78,3,184,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
484,484,0.94,0.89,4,239,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
485,485,0.96,0.54,3,153,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
486,486,0.49,0.5,4,187,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
487,487,0.82,0.68,2,285,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
488,488,0.6,0.5,3,274,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
489,489,0.76,0.5,3,156,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
490,490,0.69,0.64,5,265,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
491,491,1.0,0.94,4,144,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
492,492,0.62,0.66,4,143,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
493,493,0.4,0.99,4,214,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
494,494,0.94,0.91,3,163,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
495,495,0.76,0.84,4,236,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
496,496,0.58,0.69,3,146,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
497,497,0.85,0.78,4,106,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
498,498,0.45,0.52,2,105,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
499,499,0.13,0.67,3,181,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
500,500,0.24,0.5,5,174,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
501,501,0.64,0.69,3,207,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
502,502,0.63,0.61,6,118,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
503,503,0.61,0.99,4,251,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
504,504,0.71,0.99,2,136,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
505,505,0.9,0.89,5,249,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
506,506,0.17,0.76,4,171,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
507,507,0.93,0.97,3,256,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
508,508,0.83,0.89,5,141,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
509,509,0.58,0.75,4,186,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
510,510,0.76,0.5,3,258,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
511,511,0.5,0.78,3,228,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
512,512,0.22,0.81,5,205,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
513,513,0.9,0.88,4,174,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
514,514,0.7,0.63,3,155,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
515,515,0.73,0.85,5,245,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
516,516,0.84,0.87,3,271,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
517,517,0.55,0.63,5,184,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
518,518,0.63,0.98,4,175,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
519,519,0.51,0.92,3,224,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
520,520,0.81,0.76,4,177,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
521,521,0.8,0.96,4,268,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
522,522,0.99,0.97,4,208,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
523,523,0.9,0.87,5,219,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
524,524,0.65,0.67,5,128,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
525,525,0.75,0.75,3,273,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
526,526,0.62,0.49,4,218,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
527,527,0.61,0.63,5,230,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
528,528,0.24,0.6,4,195,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
529,529,0.71,0.63,3,254,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
530,530,0.49,0.8,2,275,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
531,531,0.44,0.66,3,162,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
532,532,0.75,0.87,4,193,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
533,533,0.74,0.84,3,239,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
534,534,0.62,0.87,5,149,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
535,535,0.51,0.58,3,155,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
536,536,0.61,0.59,5,271,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
537,537,0.56,0.49,5,163,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
538,538,0.79,0.76,3,160,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
539,539,0.68,0.75,6,274,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
540,540,0.9,0.84,2,199,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
541,541,0.83,0.93,5,241,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
542,542,0.94,0.82,3,187,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
543,543,0.21,0.65,5,223,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
544,544,0.58,0.87,3,268,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
545,545,0.52,0.38,6,169,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
546,546,0.18,0.67,5,285,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
547,547,0.94,0.91,5,254,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
548,548,0.69,0.5,3,208,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
549,549,0.65,0.83,4,218,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
550,550,0.46,0.62,2,187,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
551,551,0.72,0.62,4,256,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
552,552,0.3,0.37,6,278,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
553,553,0.51,0.51,4,204,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
554,554,0.43,0.75,3,108,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
555,555,0.56,0.94,3,226,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
556,556,0.63,0.91,4,246,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
557,557,0.61,0.55,5,260,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
558,558,0.53,0.73,4,248,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
559,559,0.87,0.75,3,132,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
560,560,0.68,0.7,4,185,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
561,561,0.78,0.84,3,269,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
562,562,0.49,0.95,4,156,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
563,563,0.96,0.81,3,212,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
564,564,0.83,0.74,3,221,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
565,565,0.48,0.67,5,273,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
566,566,0.63,0.86,4,271,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
567,567,0.87,0.38,4,183,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
568,568,0.21,0.9,4,271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
569,569,0.79,0.58,5,165,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
570,570,0.8,0.96,3,257,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
571,571,0.78,0.82,4,143,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
572,572,0.67,0.65,5,156,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
573,573,0.67,0.71,3,190,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
574,574,0.26,0.67,2,242,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
575,575,0.89,0.83,5,267,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
